name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Novotel Saint Brieuc Centre Gare,https://www.tripadvisor.fr/Hotel_Review-g196534-d12433808-Reviews-Novotel_Saint_Brieuc_Centre_Gare-Saint_Brieuc_Cotes_d_Armor_Brittany.html,"7 Esplanade Georges Pompidou, 22000 Saint-Brieuc France",94,1 sur 8,Saint-Brieuc  ,France  ,Europe||France||Bretagne||Côtes-d'Armor||Saint-Brieuc,4.5,4.0,Charmant,Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Centre d'affaires avec accès Internet||Parking||Wi-Fi||Piscine intérieure||Piscine chauffée||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Salle de réception||Salles de réunion||Stockage des bagages||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Centre d'affaires avec accès Internet||Parking||Wi-Fi||Piscine intérieure||Piscine chauffée||Restaurant||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Salle de réception||Salles de réunion||Stockage des bagages||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
L'Esprit des Lieux,https://www.tripadvisor.fr/Hotel_Review-g1925986-d14118103-Reviews-L_Esprit_des_Lieux-Lucon_Vendee_Pays_de_la_Loire.html,"60 rue de la Vieille Cure, 85400 Lucon France",,2 sur 4 B&B/auberges à Lucon,Lucon  ,France  ,Europe||France||Pays de la Loire||Vendée||Lucon,5.0,,,Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Hôtel non-fumeurs
Domaine des Etangs,https://www.tripadvisor.fr/Hotel_Review-g562723-d320815-Reviews-Domaine_des_Etangs-Massignac_Charente_Nouvelle_Aquitaine.html,"Le Bourg, 16310 Massignac France",581,,Massignac  ,France  ,Europe||France||Nouvelle-Aquitaine||Charente||Massignac,4.5,5.0,Superbe vue,Parking gratuit||Internet gratuit||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Babysitting||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Court de tennis||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Manucure||Massage||Pédicure||Chapelle/lieu de culte||Concierge||Hôtel non-fumeurs||Espace pique-nique||Chaises longues/chaises de plage||Service de blanchisserie||Service en chambre||Coffre-fort||Eau en bouteille||Kitchenette||Micro-ondes||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Jacuzzi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Vélos disponibles||Babysitting||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Court de tennis||Ping-pong||Activités pour les enfants (Enfants/Pour les familles)||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Manucure||Massage||Pédicure||Chapelle/lieu de culte||Concierge||Hôtel non-fumeurs||Espace pique-nique||Chaises longues/chaises de plage||Service de blanchisserie||Service en chambre||Coffre-fort||Eau en bouteille||Kitchenette||Micro-ondes||Minibar||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Campsite Platja Cambrils,https://www.tripadvisor.fr/Hotel_Review-g580328-d1159355-Reviews-Campsite_Platja_Cambrils-Cambrils_Baix_Camp_Costa_Dorada_Province_of_Tarragona_Catalon.html,"Av. Oleastrum, 12 Salou Cambrils Area, 43850 Cambrils Espagne",79,2 sur 50,Hôtels Cambrils  ,Espagne  ,Europe||Espagne||Catalogne||Province of Tarragona||Costa Dorada||Baix Camp||Cambrils||Hôtels Cambrils,3.5,2.0,Familial,Parking gratuit||Internet gratuit||Piscine||Restaurant||Court de tennis||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Salles de conférence||Wi-Fi||Piscine extérieure||Piscine avec bar intégré||Petit-déjeuner disponible||Bar côté piscine||Équipements de jeux pour enfants en plein air||Concierge||Blanchisserie en libre-service||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Restaurant||Court de tennis||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Salles de conférence||Wi-Fi||Piscine extérieure||Piscine avec bar intégré||Petit-déjeuner disponible||Bar côté piscine||Équipements de jeux pour enfants en plein air||Concierge||Blanchisserie en libre-service||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Chambres familiales
Djerba Resort,https://www.tripadvisor.fr/Hotel_Review-g297948-d305528-Reviews-Djerba_Resort-Midoun_Djerba_Island_Medenine_Governorate.html,"Zone Touristique Bp 240, Midoun, Djerba Island 4116 Tunisie",86,23 sur 53,Midoun  ,Tunisie  ,Afrique||Tunisie||Gouvernorat de Médenine||Djerba Island||Midoun,4.0,4.0,Complexe familial||Vue sur le parc,Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Tir à l'arc||Canoë||Babysitting||Parking||Internet||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Minigolf||Court de tennis||Aérobic||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage corporel complet||Hammam||Massage||Salon||Bain de vapeur||Concierge||Change des devises||Boutiques||Chaises longues/chaises de plage||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet gratuit||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Tir à l'arc||Canoë||Babysitting||Parking||Internet||Piscine intérieure||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Piscine avec bar intégré||Bar côté piscine||Minigolf||Court de tennis||Aérobic||Fléchettes||Personnel en charge du divertissement||Divertissements le soir||Ping-pong||Discothèque/DJ||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Salles de conférence||Salle de réception||Salles de réunion||Spa||Soins du visage||Massage corporel complet||Hammam||Massage||Salon||Bain de vapeur||Concierge||Change des devises||Boutiques||Chaises longues/chaises de plage||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Vue sur la piscine||Chambres non-fumeurs||Suites||Chambres familiales
La Farigoulette,https://www.tripadvisor.fr/Hotel_Review-g319749-d3354466-Reviews-Camping_la_Farigoulette-Saint_Laurent_du_Verdon_Alpes_de_Haute_Provence_Provence_Alpes.html,"1029 route de Montpezat Lac de Saint Laurent, 04500 Saint-Laurent du Verdon France",,,Hôtels Saint-Laurent du Verdon  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Alpes-de-Haute-Provence||Saint-Laurent du Verdon||Hôtels Saint-Laurent du Verdon,3.5,5.0,,Parking gratuit||Piscine||Bar/lounge||Court de tennis||Personnel en charge du divertissement||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Ping-pong||Blanchisserie en libre-service||Kitchenette||Parking gratuit||Piscine||Bar/lounge||Court de tennis||Personnel en charge du divertissement||Activités pour les enfants (Enfants/Pour les familles)||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Piscine extérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Ping-pong||Blanchisserie en libre-service||Kitchenette
Hotel Design Sorbonne,https://www.tripadvisor.fr/Hotel_Review-g187147-d302989-Reviews-Hotel_Design_Sorbonne-Paris_Ile_de_France.html,"6 rue Victor Cousin 05 Arr., 75005 Paris France",,450 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,3.0,Boutique||Branché,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Café||Service de taxi||Centre d'affaires avec accès Internet||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Parking dans la rue||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Menus spéciaux||Vin/champagne||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Service de ménage||Chambres communicantes disponibles||Coffre-fort||TV par câble/satellite||Baignoire/douche||Peignoirs||Téléphone||Équipements de chambre VIP||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Radio||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Chambres non-fumeurs||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Café||Service de taxi||Centre d'affaires avec accès Internet||Sécurité 24 heures sur 24||Stockage des bagages||Arrivée 24 heures sur 24||Parking dans la rue||Wi-Fi||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Boisson de bienvenue offerte||Menus spéciaux||Vin/champagne||Concierge||Journal||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Rideaux occultants||Chambres insonorisées||Climatisation||Service de ménage||Chambres communicantes disponibles||Coffre-fort||TV par câble/satellite||Baignoire/douche||Peignoirs||Téléphone||Équipements de chambre VIP||Eau en bouteille||Penderie||Fer à repasser||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Radio||Produits de toilette gratuits||Sèche-cheveux||Vue sur la ville||Vue sur un monument||Chambres non-fumeurs
La Bastide de Tourtour,https://www.tripadvisor.fr/Hotel_Review-g672833-d582677-Reviews-La_Bastide_de_Tourtour-Tourtour_Var_Provence_Alpes_Cote_d_Azur.html,"Montee St Denis Route de Flayosc, 83690 Tourtour France",157,1 sur 4,Tourtour  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Var||Tourtour,4.0,4.0,Superbe vue||Original,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage||Bain de vapeur||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Bureau||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Baignoire/douche||Service en chambre||Coffre-fort||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Randonnée||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Station de recharge pour véhicules électriques||Parking||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Vestiaires du spa/centre de remise en forme||Sauna||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Hammam||Massage||Bain de vapeur||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Bureau||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Baignoire/douche||Service en chambre||Coffre-fort||Sèche-cheveux||Chambres non-fumeurs||Suites||Chambres familiales
Anne de Bretagne,https://www.tripadvisor.fr/Hotel_Review-g1080864-d1101495-Reviews-Anne_de_Bretagne-La_Plaine_sur_Mer_Loire_Atlantique_Pays_de_la_Loire.html,"Port de la Gravette 163 blvd de la Tara, 44770 La Plaine-sur-Mer France",260,,La Plaine-sur-Mer  ,France  ,Europe||France||Pays de la Loire||Loire-Atlantique||La Plaine-sur-Mer,4.5,4.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Restaurant||Plage||Vélos disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Station de recharge pour véhicules électriques||Garage||Wi-Fi||Serviettes de plage/piscine||Jouets de piscine||Piscine extérieure||Piscine chauffée||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Vin/champagne||Randonnée||Salle de réception||Salles de réunion||Enveloppement corporel||Massage||Salon||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Restaurant||Plage||Vélos disponibles||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Station de recharge pour véhicules électriques||Garage||Wi-Fi||Serviettes de plage/piscine||Jouets de piscine||Piscine extérieure||Piscine chauffée||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus pour les enfants||Menus spéciaux||Vin/champagne||Randonnée||Salle de réception||Salles de réunion||Enveloppement corporel||Massage||Salon||Stockage des bagages||Concierge||Journal||Hôtel non-fumeurs||Mobilier d'extérieur||Chaises longues/chaises de plage||Solarium||Parasols||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Ar Men Du,https://www.tripadvisor.fr/Hotel_Review-g644085-d665124-Reviews-Ar_Men_Du-Nevez_Finistere_Brittany.html,"47 rue des Iles Raguénez Plage, 29920 Nevez France",117,2 sur 4,Nevez  ,France  ,Europe||France||Bretagne||Finistère||Nevez,4.5,3.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Salles de réunion||Station de recharge pour véhicules électriques||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vélos disponibles||Canoë||Randonnée||Pêche||Massage||Concierge||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Service de ménage||Balcon privé||Coffre-fort||Coin salon||TV par câble/satellite||Baignoire/douche||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Location de voitures||Salles de réunion||Station de recharge pour véhicules électriques||Wi-Fi||Café||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Vélos disponibles||Canoë||Randonnée||Pêche||Massage||Concierge||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Arrivée/départ express||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Service de ménage||Balcon privé||Coffre-fort||Coin salon||TV par câble/satellite||Baignoire/douche||Téléphone||Penderie/armoire||Eau en bouteille||Penderie||Salles de bain privatives||Service de réveil/réveil-matin||Télévision à écran plat||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites
Hotel Particulier La Chamoiserie,https://www.tripadvisor.fr/Hotel_Review-g196667-d1651171-Reviews-Hotel_Particulier_La_Chamoiserie-Niort_Deux_Sevres_Nouvelle_Aquitaine.html,"10 rue de l Espingole, 79000, Niort France",90,4 sur 20,Niort  ,France  ,Europe||France||Nouvelle-Aquitaine||Deux-Sèvres||Niort,4.5,3.0,Au centre-ville||Familial,Parking||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Concierge||Arrivée/départ express||Service de blanchisserie||Wi-Fi||Hôtel non-fumeurs||Climatisation||Bureau||Service de ménage||Coffre-fort||Téléphone||Télévision à écran plat||Douche à l'italienne||Produits de toilette gratuits||Penderie||Fer à repasser||Salles de bain privatives||Sèche-cheveux||Chambres non-fumeurs||Parking||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Concierge||Arrivée/départ express||Service de blanchisserie||Wi-Fi||Hôtel non-fumeurs||Climatisation||Bureau||Service de ménage||Coffre-fort||Téléphone||Télévision à écran plat||Douche à l'italienne||Produits de toilette gratuits||Penderie||Fer à repasser||Salles de bain privatives||Sèche-cheveux||Chambres non-fumeurs
Mercure Poitiers Centre Hotel,https://www.tripadvisor.fr/Hotel_Review-g187207-d3380134-Reviews-Mercure_Poitiers_Centre_Hotel-Poitiers_Vienne_Nouvelle_Aquitaine.html,"14 rue Edouard Grimaux, 86000, Poitiers France",119,3 sur 34,Poitiers  ,France  ,Europe||France||Nouvelle-Aquitaine||Vienne||Poitiers,4.5,4.0,Hôtel historique||Vert,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Café||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Coffre-fort||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Service de réveil/réveil-matin||Minibar||Sèche-cheveux||Chambres non-fumeurs||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Café||Centre d'affaires avec accès Internet||Salles de conférence||Stockage des bagages||Concierge||Réception 24 heures sur 24||Parking||Wi-Fi||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Salle de réception||Salles de réunion||Hôtel non-fumeurs||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Coffre-fort||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Téléphone||Service de réveil/réveil-matin||Minibar||Sèche-cheveux||Chambres non-fumeurs
Park Inn by Radisson Gottingen,https://www.tripadvisor.fr/Hotel_Review-g187350-d4842593-Reviews-Park_Inn_by_Radisson_Gottingen-Goettingen_Lower_Saxony.html,"Kasseler Landstr. 25c, 37081 Göttingen, Basse-Saxe Allemagne",83,1 sur 20,Göttingen  ,Allemagne  ,Europe||Allemagne||Basse-Saxe||Göttingen,4.0,4.0,Vert||Calme,Parking privé payant sur site||Wi-Fi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Parking||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Change des devises||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Service de ménage||Service en chambre||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking privé payant sur site||Wi-Fi||Centre de remise en forme/Salle de sport||Bar/lounge||Location de vélos||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Parking||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Change des devises||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Climatisation||Bureau||Service de ménage||Service en chambre||Réfrigérateur||Télévision à écran plat||Chambres non-fumeurs||Suites
Hotel Restaurant Mendy,https://www.tripadvisor.fr/Hotel_Review-g1514873-d1931092-Reviews-Mendy_Hotel_Restaurant-Saint_Jean_le_Vieux_Basque_Country_Pyrenees_Atlantiques_Nouvel.html,"Route Iraty, 64220 Saint-Jean-le-Vieux France",,,Saint-Jean-le-Vieux  ,France  ,Europe||France||Nouvelle-Aquitaine||Pyrenees-Atlantiques||Pays Basque||Saint-Jean-le-Vieux,4.0,2.0,,Parking gratuit||Garage||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Restaurant||Petit-déjeuner disponible||Salle de réception||Hôtel non-fumeurs||Petit-déjeuner dans la chambre||Menus pour les enfants||Climatisation||Téléphone||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Garage||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Restaurant||Petit-déjeuner disponible||Salle de réception||Hôtel non-fumeurs||Petit-déjeuner dans la chambre||Menus pour les enfants||Climatisation||Téléphone||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Chambres familiales
Courcheneige-Hôtel,https://www.tripadvisor.fr/Hotel_Review-g187262-d219808-Reviews-Courcheneige_Hotel-Courchevel_Savoie_Auvergne_Rhone_Alpes.html,"Rue Nogentil, 73120, Courchevel France",363,12 sur 56,Courchevel  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Savoie||Courchevel,4.0,3.0,Superbe vue||Charmant,Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Location de skis||Ski||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Salles de réunion||Garage||Wi-Fi||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Spa||Massage||Skis aux pieds||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Balcon privé||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Baignoire/douche||Chambres non-fumeurs||Suites||Chambres familiales||Parking privé payant sur site||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner inclus||Location de skis||Ski||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Service d'autobus||Salles de réunion||Garage||Wi-Fi||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Spa||Massage||Skis aux pieds||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Balcon privé||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Baignoire/douche||Chambres non-fumeurs||Suites||Chambres familiales
Golfhôtel de Saint-Samson,https://www.tripadvisor.fr/Hotel_Review-g1067714-d321025-Reviews-Golfhotel_de_Saint_Samson-Pleumeur_Bodou_Cotes_d_Armor_Brittany.html,"Route du Golf, 22560 Pleumeur Bodou France",69,,Pleumeur Bodou  ,France  ,Europe||France||Bretagne||Côtes-d'Armor||Pleumeur Bodou,4.0,3.0,Superbe vue,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Location de vélos||Terrain de golf||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Piscine extérieure||Clôture entourant la piscine||Restaurant||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Randonnée||Court de tennis||Jeux de société/puzzles||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Location de vélos||Terrain de golf||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Piscine extérieure||Clôture entourant la piscine||Restaurant||Buffet de petit-déjeuner||Menus pour les enfants||Snack-bar||Randonnée||Court de tennis||Jeux de société/puzzles||Location de voitures||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Stockage des bagages||Change des devises||Boutique de cadeaux||Journal||Hôtel non-fumeurs||Boutiques||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Hotel Restaurant L'Epicurien,https://www.tripadvisor.fr/Hotel_Review-g3210282-d3209445-Reviews-Hotel_Restaurant_L_Epicurien-Saint_Nicolas_de_Port_Meurthe_et_Moselle_Grand_Est.html,"3 clos Jacson, 54210 Saint-Nicolas-de-Port France",82,,Saint-Nicolas-de-Port  ,France  ,Europe||France||Grand Est||Meurthe-et-Moselle||Saint-Nicolas-de-Port,4.0,3.0,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Restaurant||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Hôtel non-fumeurs||Petit-déjeuner dans la chambre||Chambres insonorisées||Bureau||Service en chambre||Coin salon||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Restaurant||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de réunion||Hôtel non-fumeurs||Petit-déjeuner dans la chambre||Chambres insonorisées||Bureau||Service en chambre||Coin salon||Téléphone||Service de réveil/réveil-matin||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs
